v2Version|v3Version|codegenVersion|timestamp|commit|language|job|spec|generate outcome|build outcome|spec url
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-fetch|typescript-fetch-with-interface-v3|petstore3composed|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-fetch|typescript-fetch-with-interface-v3|petstoreMixed3|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-async|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-async|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-exception-handling|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-exception-handling|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-wrap-calls|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-wrap-calls|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-interface|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|java-play-framework|java-play-framework-server-no-interface|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|groovy|groovy|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|groovy|groovy|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v2_2|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller-v2_2|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-flatten-schemas-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-flatten-schemas-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-flatten-schemas-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-flatten-schemas-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v2_2|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v2_2|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-only-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-only-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-only-v3|petstore3composed|success|success|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-only-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-controller-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-controller-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-controller-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-interface-controller-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-controller|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2_2|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2_2|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-v2.2-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|aspnetcore|aspnetcore-interface-only|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v8-with-npm-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v8-with-npm-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v8-with-npm-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v8-with-npm-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v45-with-interface|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v45-with-interface|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v2-with-npm|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v2-with-npm|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v4-with-npm|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v4-with-npm|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v5-with-npm|petstore-with-fake-endpoints|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v5-with-npm|petstore|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v7-with-interface-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v7-with-interface-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v7-with-interface-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v7-with-interface-v3|petstoreMixed3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstoreMixed3.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v2|petstore-with-fake-endpoints|success|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/modules/swagger-codegen/src/test/resources/2_0/petstore-with-fake-endpoints-models-for-testing.yaml
2.4.29|3.0.38|v2|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v2|petstore|success|error|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v2/petstore.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v6-with-npm-v3|petstore3|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3.json
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v6-with-npm-v3|petstore3fake|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3fake.yaml
2.4.29|3.0.38|v3|2023_01_23_14_55_25|83927e1a40cb4a1f50dbc9a2d2aac1a5a9f6443a|typescript-angular|typescript-angular-v6-with-npm-v3|petstore3composed|success|failure|https://raw.githubusercontent.com/swagger-api/swagger-codegen/d7d5b9a97447f40e130e132cdf0cf7ee7c626cb8/fixtures/immutable/specifications/v3/petstore3composed.yaml
